RXN_ID	EQUATION	SUBSYSTEM	Direction	EQUATION_LHS	EQUATION_RHS	Substrate_Set	Product_Set	Metabolite_Set	Substrate_Count	Product_Count	Metabolite_Count	Measured_Substrate	Measured_Product	Measured_Metabolite	Measured_Substrate_Count	Measured_Product_Count	Measured_Metabolite_Count
MAR11042	2 H2O + Glutaminyl-Prolyl-Glutamate => glutamate + glutamine + proline	Peptide metabolism	2	2 H2O + Glutaminyl-Prolyl-Glutamate	glutamate + glutamine + proline	{'proline', 'glutamine', 'glutamate', 'Glutaminyl-Prolyl-Glutamate', 'H2O'}	{'proline', 'glutamine', 'glutamate', 'Glutaminyl-Prolyl-Glutamate', 'H2O'}	{'proline', 'glutamine', 'glutamate', 'Glutaminyl-Prolyl-Glutamate', 'H2O'}	2	3	5	{'proline', 'glutamate', 'glutamine'}	{'proline', 'glutamate', 'glutamine'}	{'proline', 'glutamate', 'glutamine'}	0	3	3
MAR11043	2 H2O + Glutaminyl-Tryptophanyl-Glutamate => glutamate + glutamine + tryptophan	Peptide metabolism	2	2 H2O + Glutaminyl-Tryptophanyl-Glutamate	glutamate + glutamine + tryptophan	{'glutamine', 'Glutaminyl-Tryptophanyl-Glutamate', 'glutamate', 'H2O', 'tryptophan'}	{'glutamine', 'Glutaminyl-Tryptophanyl-Glutamate', 'glutamate', 'H2O', 'tryptophan'}	{'glutamine', 'Glutaminyl-Tryptophanyl-Glutamate', 'glutamate', 'H2O', 'tryptophan'}	2	3	5	{'glutamate', 'glutamine', 'tryptophan'}	{'glutamate', 'glutamine', 'tryptophan'}	{'glutamate', 'glutamine', 'tryptophan'}	0	3	3
MAR11044	2 H2O + Glutaminyl-Tyrosyl-Leucine => glutamine + leucine + tyrosine	Peptide metabolism	2	2 H2O + Glutaminyl-Tyrosyl-Leucine	glutamine + leucine + tyrosine	{'tyrosine', 'glutamine', 'leucine', 'Glutaminyl-Tyrosyl-Leucine', 'H2O'}	{'tyrosine', 'glutamine', 'leucine', 'Glutaminyl-Tyrosyl-Leucine', 'H2O'}	{'tyrosine', 'glutamine', 'leucine', 'Glutaminyl-Tyrosyl-Leucine', 'H2O'}	2	3	5	{'leucine', 'tyrosine', 'glutamine'}	{'leucine', 'tyrosine', 'glutamine'}	{'leucine', 'tyrosine', 'glutamine'}	0	3	3
MAR11045	2 H2O + Glutaminyl-Arginyl-Leucine => arginine + glutamate + leucine	Peptide metabolism	2	2 H2O + Glutaminyl-Arginyl-Leucine	arginine + glutamate + leucine	{'Glutaminyl-Arginyl-Leucine', 'arginine', 'leucine', 'glutamate', 'H2O'}	{'Glutaminyl-Arginyl-Leucine', 'arginine', 'leucine', 'glutamate', 'H2O'}	{'Glutaminyl-Arginyl-Leucine', 'arginine', 'leucine', 'glutamate', 'H2O'}	2	3	5	{'leucine', 'glutamate', 'arginine'}	{'leucine', 'glutamate', 'arginine'}	{'leucine', 'glutamate', 'arginine'}	0	3	3
MAR11046	2 H2O + Glutaminyl-Asparaginyl-Leucine => asparagine + glutamate + leucine	Peptide metabolism	2	2 H2O + Glutaminyl-Asparaginyl-Leucine	asparagine + glutamate + leucine	{'asparagine', 'Glutaminyl-Asparaginyl-Leucine', 'leucine', 'glutamate', 'H2O'}	{'asparagine', 'Glutaminyl-Asparaginyl-Leucine', 'leucine', 'glutamate', 'H2O'}	{'asparagine', 'Glutaminyl-Asparaginyl-Leucine', 'leucine', 'glutamate', 'H2O'}	2	3	5	{'leucine', 'glutamate'}	{'leucine', 'glutamate'}	{'leucine', 'glutamate'}	0	2	2
MAR11047	H2O + Glutamyl-Glutamate => 2 glutamate	Peptide metabolism	2	H2O + Glutamyl-Glutamate	2 glutamate	{'Glutamyl-Glutamate', 'glutamate', 'H2O'}	{'Glutamyl-Glutamate', 'glutamate', 'H2O'}	{'Glutamyl-Glutamate', 'glutamate', 'H2O'}	2	1	3	{'glutamate'}	{'glutamate'}	{'glutamate'}	0	1	1
MAR11048	2 H2O + Glutamyl-Isoleucyl-Lysine => glutamate + isoleucine + lysine	Peptide metabolism	2	2 H2O + Glutamyl-Isoleucyl-Lysine	glutamate + isoleucine + lysine	{'Glutamyl-Isoleucyl-Lysine', 'isoleucine', 'glutamate', 'lysine', 'H2O'}	{'Glutamyl-Isoleucyl-Lysine', 'isoleucine', 'glutamate', 'lysine', 'H2O'}	{'Glutamyl-Isoleucyl-Lysine', 'isoleucine', 'glutamate', 'lysine', 'H2O'}	2	3	5	{'isoleucine', 'glutamate', 'lysine'}	{'isoleucine', 'glutamate', 'lysine'}	{'isoleucine', 'glutamate', 'lysine'}	0	3	3
MAR11049	H2O + Glutamyl-Leucine => glutamate + leucine	Peptide metabolism	2	H2O + Glutamyl-Leucine	glutamate + leucine	{'leucine', 'glutamate', 'Glutamyl-Leucine', 'H2O'}	{'leucine', 'glutamate', 'Glutamyl-Leucine', 'H2O'}	{'leucine', 'glutamate', 'Glutamyl-Leucine', 'H2O'}	2	2	4	{'leucine', 'glutamate'}	{'leucine', 'glutamate'}	{'leucine', 'glutamate'}	0	2	2
MAR11050	H2O + Glutamyl-Methionine => glutamate + methionine	Peptide metabolism	2	H2O + Glutamyl-Methionine	glutamate + methionine	{'glutamate', 'methionine', 'H2O', 'Glutamyl-Methionine'}	{'glutamate', 'methionine', 'H2O', 'Glutamyl-Methionine'}	{'glutamate', 'methionine', 'H2O', 'Glutamyl-Methionine'}	2	2	4	{'glutamate'}	{'glutamate'}	{'glutamate'}	0	1	1
MAR11051	2 H2O + Glutamyl-Methioninyl-Histidine => glutamate + histidine + methionine	Peptide metabolism	2	2 H2O + Glutamyl-Methioninyl-Histidine	glutamate + histidine + methionine	{'Glutamyl-Methioninyl-Histidine', 'glutamate', 'methionine', 'histidine', 'H2O'}	{'Glutamyl-Methioninyl-Histidine', 'glutamate', 'methionine', 'histidine', 'H2O'}	{'Glutamyl-Methioninyl-Histidine', 'glutamate', 'methionine', 'histidine', 'H2O'}	2	3	5	{'glutamate'}	{'glutamate'}	{'glutamate'}	0	1	1
MAR11052	H2O + Glutamyl-Threonine => glutamate + threonine	Peptide metabolism	2	H2O + Glutamyl-Threonine	glutamate + threonine	{'glutamate', 'Glutamyl-Threonine', 'threonine', 'H2O'}	{'glutamate', 'Glutamyl-Threonine', 'threonine', 'H2O'}	{'glutamate', 'Glutamyl-Threonine', 'threonine', 'H2O'}	2	2	4	{'glutamate', 'threonine'}	{'glutamate', 'threonine'}	{'glutamate', 'threonine'}	0	2	2
MAR11053	2 H2O + Glutamyl-Threonyl-Lysine => glutamate + lysine + threonine	Peptide metabolism	2	2 H2O + Glutamyl-Threonyl-Lysine	glutamate + lysine + threonine	{'Glutamyl-Threonyl-Lysine', 'threonine', 'glutamate', 'lysine', 'H2O'}	{'Glutamyl-Threonyl-Lysine', 'threonine', 'glutamate', 'lysine', 'H2O'}	{'Glutamyl-Threonyl-Lysine', 'threonine', 'glutamate', 'lysine', 'H2O'}	2	3	5	{'glutamate', 'threonine', 'lysine'}	{'glutamate', 'threonine', 'lysine'}	{'glutamate', 'threonine', 'lysine'}	0	3	3
MAR11054	2 H2O + Glutamyl-Tryptophanyl-Alanine => alanine + glutamate + tryptophan	Peptide metabolism	2	2 H2O + Glutamyl-Tryptophanyl-Alanine	alanine + glutamate + tryptophan	{'Glutamyl-Tryptophanyl-Alanine', 'glutamate', 'alanine', 'tryptophan', 'H2O'}	{'Glutamyl-Tryptophanyl-Alanine', 'glutamate', 'alanine', 'tryptophan', 'H2O'}	{'Glutamyl-Tryptophanyl-Alanine', 'glutamate', 'alanine', 'tryptophan', 'H2O'}	2	3	5	{'glutamate', 'tryptophan'}	{'glutamate', 'tryptophan'}	{'glutamate', 'tryptophan'}	0	2	2
MAR11055	2 H2O + Glycyl-Histidyl-Asparagine => asparagine + glycine + histidine	Peptide metabolism	2	2 H2O + Glycyl-Histidyl-Asparagine	asparagine + glycine + histidine	{'asparagine', 'glycine', 'Glycyl-Histidyl-Asparagine', 'histidine', 'H2O'}	{'asparagine', 'glycine', 'Glycyl-Histidyl-Asparagine', 'histidine', 'H2O'}	{'asparagine', 'glycine', 'Glycyl-Histidyl-Asparagine', 'histidine', 'H2O'}	2	3	5	{'glycine'}	{'glycine'}	{'glycine'}	0	1	1
MAR11056	2 H2O + Glycyl-Histidyl-Lysine => glycine + histidine + lysine	Peptide metabolism	2	2 H2O + Glycyl-Histidyl-Lysine	glycine + histidine + lysine	{'glycine', 'Glycyl-Histidyl-Lysine', 'H2O', 'histidine', 'lysine'}	{'glycine', 'Glycyl-Histidyl-Lysine', 'H2O', 'histidine', 'lysine'}	{'glycine', 'Glycyl-Histidyl-Lysine', 'H2O', 'histidine', 'lysine'}	2	3	5	{'lysine', 'glycine'}	{'lysine', 'glycine'}	{'lysine', 'glycine'}	0	2	2
MAR11057	2 H2O + Glycyl-Lysyl-Cysteine => cysteine + glycine + lysine	Peptide metabolism	2	2 H2O + Glycyl-Lysyl-Cysteine	cysteine + glycine + lysine	{'glycine', 'Glycyl-Lysyl-Cysteine', 'cysteine', 'lysine', 'H2O'}	{'glycine', 'Glycyl-Lysyl-Cysteine', 'cysteine', 'lysine', 'H2O'}	{'glycine', 'Glycyl-Lysyl-Cysteine', 'cysteine', 'lysine', 'H2O'}	2	3	5	{'cysteine', 'lysine', 'glycine'}	{'cysteine', 'lysine', 'glycine'}	{'cysteine', 'lysine', 'glycine'}	0	3	3
MAR11058	2 H2O + Glycyl-Lysyl-Phenylalanine => glycine + lysine + phenylalanine	Peptide metabolism	2	2 H2O + Glycyl-Lysyl-Phenylalanine	glycine + lysine + phenylalanine	{'glycine', 'Glycyl-Lysyl-Phenylalanine', 'phenylalanine', 'lysine', 'H2O'}	{'glycine', 'Glycyl-Lysyl-Phenylalanine', 'phenylalanine', 'lysine', 'H2O'}	{'glycine', 'Glycyl-Lysyl-Phenylalanine', 'phenylalanine', 'lysine', 'H2O'}	2	3	5	{'phenylalanine', 'lysine', 'glycine'}	{'phenylalanine', 'lysine', 'glycine'}	{'phenylalanine', 'lysine', 'glycine'}	0	3	3
MAR11059	2 H2O + Glycyl-Tyrosyl-Lysine => glycine + lysine + tyrosine	Peptide metabolism	2	2 H2O + Glycyl-Tyrosyl-Lysine	glycine + lysine + tyrosine	{'tyrosine', 'glycine', 'Glycyl-Tyrosyl-Lysine', 'lysine', 'H2O'}	{'tyrosine', 'glycine', 'Glycyl-Tyrosyl-Lysine', 'lysine', 'H2O'}	{'tyrosine', 'glycine', 'Glycyl-Tyrosyl-Lysine', 'lysine', 'H2O'}	2	3	5	{'tyrosine', 'lysine', 'glycine'}	{'tyrosine', 'lysine', 'glycine'}	{'tyrosine', 'lysine', 'glycine'}	0	3	3
MAR11060	2 H2O + Glycyl-Valyl-Histidine => glycine + histidine + valine	Peptide metabolism	2	2 H2O + Glycyl-Valyl-Histidine	glycine + histidine + valine	{'Glycyl-Valyl-Histidine', 'valine', 'glycine', 'histidine', 'H2O'}	{'Glycyl-Valyl-Histidine', 'valine', 'glycine', 'histidine', 'H2O'}	{'Glycyl-Valyl-Histidine', 'valine', 'glycine', 'histidine', 'H2O'}	2	3	5	{'glycine', 'valine'}	{'glycine', 'valine'}	{'glycine', 'valine'}	0	2	2
MAR11061	2 H2O + Histidyl-Arginyl-Cysteine => arginine + cysteine + histidine	Peptide metabolism	2	2 H2O + Histidyl-Arginyl-Cysteine	arginine + cysteine + histidine	{'arginine', 'Histidyl-Arginyl-Cysteine', 'cysteine', 'histidine', 'H2O'}	{'arginine', 'Histidyl-Arginyl-Cysteine', 'cysteine', 'histidine', 'H2O'}	{'arginine', 'Histidyl-Arginyl-Cysteine', 'cysteine', 'histidine', 'H2O'}	2	3	5	{'cysteine', 'arginine'}	{'cysteine', 'arginine'}	{'cysteine', 'arginine'}	0	2	2
MAR11062	2 H2O + Histidyl-Arginyl-Serine => arginine + histidine + serine	Peptide metabolism	2	2 H2O + Histidyl-Arginyl-Serine	arginine + histidine + serine	{'serine', 'arginine', 'Histidyl-Arginyl-Serine', 'histidine', 'H2O'}	{'serine', 'arginine', 'Histidyl-Arginyl-Serine', 'histidine', 'H2O'}	{'serine', 'arginine', 'Histidyl-Arginyl-Serine', 'histidine', 'H2O'}	2	3	5	{'serine', 'arginine'}	{'serine', 'arginine'}	{'serine', 'arginine'}	0	2	2
MAR11063	H2O + Histidyl-Aspartate => aspartate + histidine	Peptide metabolism	2	H2O + Histidyl-Aspartate	aspartate + histidine	{'Histidyl-Aspartate', 'histidine', 'aspartate', 'H2O'}	{'Histidyl-Aspartate', 'histidine', 'aspartate', 'H2O'}	{'Histidyl-Aspartate', 'histidine', 'aspartate', 'H2O'}	2	2	4	{'aspartate'}	{'aspartate'}	{'aspartate'}	0	1	1
MAR11064	2 H2O + Histidyl-Cystyl-Cysteine => 2 cysteine + histidine	Peptide metabolism	2	2 H2O + Histidyl-Cystyl-Cysteine	2 cysteine + histidine	{'Histidyl-Cystyl-Cysteine', 'cysteine', 'histidine', 'H2O'}	{'Histidyl-Cystyl-Cysteine', 'cysteine', 'histidine', 'H2O'}	{'Histidyl-Cystyl-Cysteine', 'cysteine', 'histidine', 'H2O'}	2	2	4	{'cysteine'}	{'cysteine'}	{'cysteine'}	0	1	1
MAR11065	2 H2O + Histidyl-Glutaminyl-Alanine => alanine + glutamine + histidine	Peptide metabolism	2	2 H2O + Histidyl-Glutaminyl-Alanine	alanine + glutamine + histidine	{'glutamine', 'Histidyl-Glutaminyl-Alanine', 'H2O', 'alanine', 'histidine'}	{'glutamine', 'Histidyl-Glutaminyl-Alanine', 'H2O', 'alanine', 'histidine'}	{'glutamine', 'Histidyl-Glutaminyl-Alanine', 'H2O', 'alanine', 'histidine'}	2	3	5	{'glutamine'}	{'glutamine'}	{'glutamine'}	0	1	1
MAR11066	H2O + Histidyl-Glutamate => glutamate + histidine	Peptide metabolism	2	H2O + Histidyl-Glutamate	glutamate + histidine	{'glutamate', 'Histidyl-Glutamate', 'histidine', 'H2O'}	{'glutamate', 'Histidyl-Glutamate', 'histidine', 'H2O'}	{'glutamate', 'Histidyl-Glutamate', 'histidine', 'H2O'}	2	2	4	{'glutamate'}	{'glutamate'}	{'glutamate'}	0	1	1
MAR11067	2 H2O + Histidyl-Glutamyl-Glutamine => glutamate + glutamine + histidine	Peptide metabolism	2	2 H2O + Histidyl-Glutamyl-Glutamine	glutamate + glutamine + histidine	{'glutamine', 'Histidyl-Glutamyl-Glutamine', 'glutamate', 'histidine', 'H2O'}	{'glutamine', 'Histidyl-Glutamyl-Glutamine', 'glutamate', 'histidine', 'H2O'}	{'glutamine', 'Histidyl-Glutamyl-Glutamine', 'glutamate', 'histidine', 'H2O'}	2	3	5	{'glutamate', 'glutamine'}	{'glutamate', 'glutamine'}	{'glutamate', 'glutamine'}	0	2	2
MAR11068	2 H2O + Histidyl-Lysyl-Lysine => glycine + histidine + lysine	Peptide metabolism	2	2 H2O + Histidyl-Lysyl-Lysine	glycine + histidine + lysine	{'Histidyl-Lysyl-Lysine', 'glycine', 'H2O', 'histidine', 'lysine'}	{'Histidyl-Lysyl-Lysine', 'glycine', 'H2O', 'histidine', 'lysine'}	{'Histidyl-Lysyl-Lysine', 'glycine', 'H2O', 'histidine', 'lysine'}	2	3	5	{'lysine', 'glycine'}	{'lysine', 'glycine'}	{'lysine', 'glycine'}	0	2	2
MAR11069	2 H2O + Histidyl-Histidyl-Lysine => 2 histidine + lysine	Peptide metabolism	2	2 H2O + Histidyl-Histidyl-Lysine	2 histidine + lysine	{'Histidyl-Histidyl-Lysine', 'H2O', 'histidine', 'lysine'}	{'Histidyl-Histidyl-Lysine', 'H2O', 'histidine', 'lysine'}	{'Histidyl-Histidyl-Lysine', 'H2O', 'histidine', 'lysine'}	2	2	4	{'lysine'}	{'lysine'}	{'lysine'}	0	1	1
MAR11070	2 H2O + Histidyl-Lysyl-Alanine => alanine + histidine + lysine	Peptide metabolism	2	2 H2O + Histidyl-Lysyl-Alanine	alanine + histidine + lysine	{'Histidyl-Lysyl-Alanine', 'alanine', 'H2O', 'lysine', 'histidine'}	{'Histidyl-Lysyl-Alanine', 'alanine', 'H2O', 'lysine', 'histidine'}	{'Histidyl-Lysyl-Alanine', 'alanine', 'H2O', 'lysine', 'histidine'}	2	3	5	{'lysine'}	{'lysine'}	{'lysine'}	0	1	1
MAR11071	2 H2O + Histidyl-Lysyl-Glutamate => glutamate + histidine + lysine	Peptide metabolism	2	2 H2O + Histidyl-Lysyl-Glutamate	glutamate + histidine + lysine	{'H2O', 'Histidyl-Lysyl-Glutamate', 'glutamate', 'histidine', 'lysine'}	{'H2O', 'Histidyl-Lysyl-Glutamate', 'glutamate', 'histidine', 'lysine'}	{'H2O', 'Histidyl-Lysyl-Glutamate', 'glutamate', 'histidine', 'lysine'}	2	3	5	{'glutamate', 'lysine'}	{'glutamate', 'lysine'}	{'glutamate', 'lysine'}	0	2	2
MAR11072	2 H2O + Histidyl-Lysyl-Isoleucine => histidine + isoleucine + lysine	Peptide metabolism	2	2 H2O + Histidyl-Lysyl-Isoleucine	histidine + isoleucine + lysine	{'Histidyl-Lysyl-Isoleucine', 'isoleucine', 'H2O', 'histidine', 'lysine'}	{'Histidyl-Lysyl-Isoleucine', 'isoleucine', 'H2O', 'histidine', 'lysine'}	{'Histidyl-Lysyl-Isoleucine', 'isoleucine', 'H2O', 'histidine', 'lysine'}	2	3	5	{'isoleucine', 'lysine'}	{'isoleucine', 'lysine'}	{'isoleucine', 'lysine'}	0	2	2
MAR11073	2 H2O + Histidyl-Lysyl-Threonine => histidine + lysine + threonine	Peptide metabolism	2	2 H2O + Histidyl-Lysyl-Threonine	histidine + lysine + threonine	{'threonine', 'Histidyl-Lysyl-Threonine', 'H2O', 'histidine', 'lysine'}	{'threonine', 'Histidyl-Lysyl-Threonine', 'H2O', 'histidine', 'lysine'}	{'threonine', 'Histidyl-Lysyl-Threonine', 'H2O', 'histidine', 'lysine'}	2	3	5	{'threonine', 'lysine'}	{'threonine', 'lysine'}	{'threonine', 'lysine'}	0	2	2
MAR11074	2 H2O + Histidyl-Lysyl-Valine => histidine + lysine + valine	Peptide metabolism	2	2 H2O + Histidyl-Lysyl-Valine	histidine + lysine + valine	{'valine', 'H2O', 'Histidyl-Lysyl-Valine', 'histidine', 'lysine'}	{'valine', 'H2O', 'Histidyl-Lysyl-Valine', 'histidine', 'lysine'}	{'valine', 'H2O', 'Histidyl-Lysyl-Valine', 'histidine', 'lysine'}	2	3	5	{'lysine', 'valine'}	{'lysine', 'valine'}	{'lysine', 'valine'}	0	2	2
MAR11076	2 H2O + Histidyl-Methionyl-Glutamine => glutamine + histidine + methionine	Peptide metabolism	2	2 H2O + Histidyl-Methionyl-Glutamine	glutamine + histidine + methionine	{'Histidyl-Methionyl-Glutamine', 'glutamine', 'methionine', 'histidine', 'H2O'}	{'Histidyl-Methionyl-Glutamine', 'glutamine', 'methionine', 'histidine', 'H2O'}	{'Histidyl-Methionyl-Glutamine', 'glutamine', 'methionine', 'histidine', 'H2O'}	2	3	5	{'glutamine'}	{'glutamine'}	{'glutamine'}	0	1	1
MAR11077	2 H2O + Histidyl-Phenylalanyl-Arginine => arginine + histidine + phenylalanine	Peptide metabolism	2	2 H2O + Histidyl-Phenylalanyl-Arginine	arginine + histidine + phenylalanine	{'Histidyl-Phenylalanyl-Arginine', 'arginine', 'phenylalanine', 'histidine', 'H2O'}	{'Histidyl-Phenylalanyl-Arginine', 'arginine', 'phenylalanine', 'histidine', 'H2O'}	{'Histidyl-Phenylalanyl-Arginine', 'arginine', 'phenylalanine', 'histidine', 'H2O'}	2	3	5	{'phenylalanine', 'arginine'}	{'phenylalanine', 'arginine'}	{'phenylalanine', 'arginine'}	0	2	2
MAR11078	2 H2O + Histidyl-Prolyl-Lysine => histidine + lysine + proline	Peptide metabolism	2	2 H2O + Histidyl-Prolyl-Lysine	histidine + lysine + proline	{'proline', 'Histidyl-Prolyl-Lysine', 'H2O', 'histidine', 'lysine'}	{'proline', 'Histidyl-Prolyl-Lysine', 'H2O', 'histidine', 'lysine'}	{'proline', 'Histidyl-Prolyl-Lysine', 'H2O', 'histidine', 'lysine'}	2	3	5	{'proline', 'lysine'}	{'proline', 'lysine'}	{'proline', 'lysine'}	0	2	2
MAR11079	2 H2O + Histidyl-Tryptophanyl-Histidine => 2 histidine + tryptophan	Peptide metabolism	2	2 H2O + Histidyl-Tryptophanyl-Histidine	2 histidine + tryptophan	{'Histidyl-Tryptophanyl-Histidine', 'histidine', 'tryptophan', 'H2O'}	{'Histidyl-Tryptophanyl-Histidine', 'histidine', 'tryptophan', 'H2O'}	{'Histidyl-Tryptophanyl-Histidine', 'histidine', 'tryptophan', 'H2O'}	2	2	4	{'tryptophan'}	{'tryptophan'}	{'tryptophan'}	0	1	1
MAR11080	2 H2O + Isoleucyl-Arginyl-Isoleucine => arginine + 2 isoleucine	Peptide metabolism	2	2 H2O + Isoleucyl-Arginyl-Isoleucine	arginine + 2 isoleucine	{'isoleucine', 'arginine', 'H2O', 'Isoleucyl-Arginyl-Isoleucine'}	{'isoleucine', 'arginine', 'H2O', 'Isoleucyl-Arginyl-Isoleucine'}	{'isoleucine', 'arginine', 'H2O', 'Isoleucyl-Arginyl-Isoleucine'}	2	2	4	{'isoleucine', 'arginine'}	{'isoleucine', 'arginine'}	{'isoleucine', 'arginine'}	0	2	2
MAR11081	2 H2O + Isoleucyl-Asparaginyl-Histidine => asparagine + histidine + isoleucine	Peptide metabolism	2	2 H2O + Isoleucyl-Asparaginyl-Histidine	asparagine + histidine + isoleucine	{'asparagine', 'Isoleucyl-Asparaginyl-Histidine', 'isoleucine', 'histidine', 'H2O'}	{'asparagine', 'Isoleucyl-Asparaginyl-Histidine', 'isoleucine', 'histidine', 'H2O'}	{'asparagine', 'Isoleucyl-Asparaginyl-Histidine', 'isoleucine', 'histidine', 'H2O'}	2	3	5	{'isoleucine'}	{'isoleucine'}	{'isoleucine'}	0	1	1
MAR11082	H2O + Isolecyl-Aspartate => aspartate + isoleucine	Peptide metabolism	2	H2O + Isolecyl-Aspartate	aspartate + isoleucine	{'isoleucine', 'Isolecyl-Aspartate', 'H2O', 'aspartate'}	{'isoleucine', 'Isolecyl-Aspartate', 'H2O', 'aspartate'}	{'isoleucine', 'Isolecyl-Aspartate', 'H2O', 'aspartate'}	2	2	4	{'isoleucine', 'aspartate'}	{'isoleucine', 'aspartate'}	{'isoleucine', 'aspartate'}	0	2	2
MAR11083	2 H2O + Isolecyl-Glutaminyl-Glutamate => glutamate + glutamine + isoleucine	Peptide metabolism	2	2 H2O + Isolecyl-Glutaminyl-Glutamate	glutamate + glutamine + isoleucine	{'glutamine', 'Isolecyl-Glutaminyl-Glutamate', 'isoleucine', 'glutamate', 'H2O'}	{'glutamine', 'Isolecyl-Glutaminyl-Glutamate', 'isoleucine', 'glutamate', 'H2O'}	{'glutamine', 'Isolecyl-Glutaminyl-Glutamate', 'isoleucine', 'glutamate', 'H2O'}	2	3	5	{'isoleucine', 'glutamate', 'glutamine'}	{'isoleucine', 'glutamate', 'glutamine'}	{'isoleucine', 'glutamate', 'glutamine'}	0	3	3
MAR11084	2 H2O + Isolecyl-Glycyl-Arginine => arginine + glycine + isoleucine	Peptide metabolism	2	2 H2O + Isolecyl-Glycyl-Arginine	arginine + glycine + isoleucine	{'arginine', 'glycine', 'isoleucine', 'Isolecyl-Glycyl-Arginine', 'H2O'}	{'arginine', 'glycine', 'isoleucine', 'Isolecyl-Glycyl-Arginine', 'H2O'}	{'arginine', 'glycine', 'isoleucine', 'Isolecyl-Glycyl-Arginine', 'H2O'}	2	3	5	{'isoleucine', 'arginine', 'glycine'}	{'isoleucine', 'arginine', 'glycine'}	{'isoleucine', 'arginine', 'glycine'}	0	3	3
MAR11085	2 H2O + Isolecyl-Prolyl-Lysine => isoleucine + lysine + proline	Peptide metabolism	2	2 H2O + Isolecyl-Prolyl-Lysine	isoleucine + lysine + proline	{'proline', 'Isolecyl-Prolyl-Lysine', 'isoleucine', 'lysine', 'H2O'}	{'proline', 'Isolecyl-Prolyl-Lysine', 'isoleucine', 'lysine', 'H2O'}	{'proline', 'Isolecyl-Prolyl-Lysine', 'isoleucine', 'lysine', 'H2O'}	2	3	5	{'isoleucine', 'proline', 'lysine'}	{'isoleucine', 'proline', 'lysine'}	{'isoleucine', 'proline', 'lysine'}	0	3	3
MAR11086	2 H2O + Isolecyl-Seryl-Arginine => arginine + isoleucine + serine	Peptide metabolism	2	2 H2O + Isolecyl-Seryl-Arginine	arginine + isoleucine + serine	{'serine', 'arginine', 'Isolecyl-Seryl-Arginine', 'isoleucine', 'H2O'}	{'serine', 'arginine', 'Isolecyl-Seryl-Arginine', 'isoleucine', 'H2O'}	{'serine', 'arginine', 'Isolecyl-Seryl-Arginine', 'isoleucine', 'H2O'}	2	3	5	{'isoleucine', 'serine', 'arginine'}	{'isoleucine', 'serine', 'arginine'}	{'isoleucine', 'serine', 'arginine'}	0	3	3
MAR11087	2 H2O + Isolecyl-Tryptophanyl-Tyrosine => isoleucine + tryptophan + tyrosine	Peptide metabolism	2	2 H2O + Isolecyl-Tryptophanyl-Tyrosine	isoleucine + tryptophan + tyrosine	{'tyrosine', 'isoleucine', 'Isolecyl-Tryptophanyl-Tyrosine', 'H2O', 'tryptophan'}	{'tyrosine', 'isoleucine', 'Isolecyl-Tryptophanyl-Tyrosine', 'H2O', 'tryptophan'}	{'tyrosine', 'isoleucine', 'Isolecyl-Tryptophanyl-Tyrosine', 'H2O', 'tryptophan'}	2	3	5	{'isoleucine', 'tyrosine', 'tryptophan'}	{'isoleucine', 'tyrosine', 'tryptophan'}	{'isoleucine', 'tyrosine', 'tryptophan'}	0	3	3
MAR11088	2 H2O + Leucyl-Alanyl-Arginine => alanine + arginine + leucine	Peptide metabolism	2	2 H2O + Leucyl-Alanyl-Arginine	alanine + arginine + leucine	{'arginine', 'leucine', 'Leucyl-Alanyl-Arginine', 'alanine', 'H2O'}	{'arginine', 'leucine', 'Leucyl-Alanyl-Arginine', 'alanine', 'H2O'}	{'arginine', 'leucine', 'Leucyl-Alanyl-Arginine', 'alanine', 'H2O'}	2	3	5	{'leucine', 'arginine'}	{'leucine', 'arginine'}	{'leucine', 'arginine'}	0	2	2
MAR11089	2 H2O + Leucyl-Asparaginyl-Aspartate => asparagine + aspartate + leucine	Peptide metabolism	2	2 H2O + Leucyl-Asparaginyl-Aspartate	asparagine + aspartate + leucine	{'asparagine', 'Leucyl-Asparaginyl-Aspartate', 'leucine', 'H2O', 'aspartate'}	{'asparagine', 'Leucyl-Asparaginyl-Aspartate', 'leucine', 'H2O', 'aspartate'}	{'asparagine', 'Leucyl-Asparaginyl-Aspartate', 'leucine', 'H2O', 'aspartate'}	2	3	5	{'leucine', 'aspartate'}	{'leucine', 'aspartate'}	{'leucine', 'aspartate'}	0	2	2
MAR11090	2 H2O + Leucyl-Aspartyl-Lysine => aspartate + leucine + lysine	Peptide metabolism	2	2 H2O + Leucyl-Aspartyl-Lysine	aspartate + leucine + lysine	{'Leucyl-Aspartyl-Lysine', 'leucine', 'lysine', 'aspartate', 'H2O'}	{'Leucyl-Aspartyl-Lysine', 'leucine', 'lysine', 'aspartate', 'H2O'}	{'Leucyl-Aspartyl-Lysine', 'leucine', 'lysine', 'aspartate', 'H2O'}	2	3	5	{'leucine', 'lysine', 'aspartate'}	{'leucine', 'lysine', 'aspartate'}	{'leucine', 'lysine', 'aspartate'}	0	3	3
